NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.17613826323730816,-0.1302268772423468,-0.11732935493247902,-0.11100080575037573,0.0,0.0,1.452512806603689,0.0,4.272112525290432,0.0,0.0,3.25982795929536,0.09799619180705114,0.0,0.27,1.924
