NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.30314115433986105,-0.2140649469875938,-0.14369245850083068,-0.20171152453990868,0.0,0.0,1.7392949065285306,0.0,4.655735956602217,0.0,0.0,3.7270396941207458,1.4100480185961446,0.21607002901042238,0.15,1.296
