NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.16789880379086386,-0.13788509072646266,-0.1614354414468738,-0.10415643267904796,0.0,0.0,2.194742507677627,0.0,4.023187637503396,0.0,0.0,2.905073855471204,0.10302008653357374,0.0,0.25,1.198
