NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP2,chi
0.12062804912250037,-0.16594201213294646,-0.18568956807439282,-0.08356736174484825,2.1598425392612843,2.9247055420272208,2.3239284835700014,0.08518400335082106,110.97609054344011
0.21249773796688903,-0.15818078033444347,-0.18935744344551292,-0.12063023213120687,2.298031644586072,3.954304648124647,2.272170117381481,0.10737641107184272,112.36645584390796
0.181783829510438,-0.18800856275153974,-0.1437125686847362,-0.11393635700589247,1.8376990832992985,3.680507437001891,3.078406281042144,0.09235825969493373,110.7324363309082
0.1232400666138787,-0.14544119836005337,-0.13301869597148125,-0.049534807461866504,1.7645383146229403,3.254941733931635,1.3530825542702385,0.08476708036259242,162.57756415670096
0.18086079249954645,-0.17021964612892262,-0.1328069932188982,-0.11662020987394485,1.6279503775838724,3.84953634253784,3.2030386378686626,0.09112163788341299,108.44428588742181
0.2183946329032211,-0.1719793165429694,-0.17667723899255766,-0.1585491319150389,2.0083067206306344,3.947243663287213,3.5419555451121156,0.11470223728040027,107.55329317168119
0.14209517858283277,-0.1541542564125699,-0.189040293915787,-0.0950008879490605,2.143540841797996,3.243306473991848,2.332250238138038,0.09965999496416925,112.31812821788051
0.13033091435688354,-0.12412547558807338,-0.22200153729164063,-0.07137740722829308,2.5758575110812623,3.35611534841377,1.850921593712245,0.07361448098597388,124.21995029493462
0.1601763654680697,-0.18227337710647895,-0.13073643397445278,-0.09950154566843253,1.791316879451549,2.911513653899192,1.8894455749608385,0.11862264175741233,119.50925547758844
0.30883152123494195,-0.17967897318158776,-0.25079751982797405,-0.21116396520719038,2.632997482903385,5.246017370968271,4.698885343327931,0.13001949978320088,129.93744884320554
0.1959687159698597,-0.1778816959220936,-0.1455416911535919,-0.1352699594181578,1.9974480805798072,3.744183898649399,3.1832396309643833,0.10522766393754132,110.88764596964862
0.13224605831472866,-0.15901208116759122,-0.2188486402787927,-0.08189318187599409,2.2810886964972896,3.1092886115645073,2.1291157075911076,0.09466273401962244,116.8859120811817
0.0895645026221464,-0.16284180481077098,-0.16748375398575163,-0.035840010909308065,2.026910988860087,3.0374032027273863,1.6558493689282383,0.06434738152382748,151.47911001794378
0.1903782184420133,-0.16773441025350277,-0.13334909847286147,-0.12601250201864056,1.758931068085754,3.8182145717535763,2.9599731904638085,0.10280461139647096,106.85666535253094
0.21237543169761863,-0.1621897177028701,-0.1653622413433191,-0.1369657910206446,1.979012487166247,4.1969674505494305,3.139853944531951,0.1093116917577748,105.8551108645965
0.14642622726337973,-0.143390101954721,-0.21593527769555648,-0.09682886288723741,2.366015193632861,3.0301302098910057,2.0753917629170293,0.08585989270683088,110.78412881972868
0.31364488370085813,-0.1833042093653045,-0.16624530342049718,-0.21035011995010056,1.8763022888165664,5.468515284693839,4.637012359306016,0.1405317342159951,122.642210743645
0.19868713654415981,-0.16827170460040752,-0.22974723389757223,-0.13021407799365048,2.4540843074958447,3.306596715040018,2.3714380473982497,0.11806881817103236,113.70917439909337
0.2320661276639992,-0.15461984143336824,-0.1607584859465954,-0.14977466572731146,1.9442685360678944,4.610256942173423,3.4177361269156115,0.11058039694491466,107.61031856907854
0.17672103357997657,-0.17605638665530668,-0.19144081523345888,-0.1156038912983364,2.208579811726358,3.612595906144419,2.8387599044929948,0.08970375205748393,111.03010847242524
0.20272079549540067,-0.18155419724197058,-0.14841262696980487,-0.14593241857748732,1.730177088725449,4.089428258183427,3.8385040978800147,0.10548167434672635,107.2104386771171
0.24642221312767976,-0.15183341036870196,-0.17638007643993006,-0.13977495430351405,2.008680620898208,4.901510288127071,3.433047302353625,0.0989061984861845,107.88958245381278
0.1942967992100735,-0.17708557191806584,-0.17603055619338448,-0.14193193974047064,1.9193248353187828,3.669206650279449,3.0595947887804944,0.11836211967282413,111.17023843975332
0.16005866951287795,-0.14128526700243368,-0.21530101167618865,-0.08119490345767819,2.402535064146347,3.523314185467597,1.850109730272677,0.08877170894552866,120.89239706297835
0.17614540123740763,-0.1742223100119845,-0.14810565054600452,-0.12382487464597053,1.924837526042308,3.5747309221945507,3.1217203454377556,0.10780914125234047,111.33887697860727
0.13184536726825863,-0.18369741705076117,-0.15243264944605192,-0.0865479313366574,1.7814357449848897,3.1746205295683674,2.730924649793825,0.08348699338704772,112.1669686265511
0.32516633611349344,-0.15769014520408312,-0.16319305212697144,-0.2207461150113511,1.9134477053334822,5.888627873337984,5.093696230913696,0.127432703101763,128.59897040190776
0.22314203072205943,-0.15718407962693903,-0.15120991156963087,-0.15832282865362685,1.8462151838916747,4.477613844047468,3.917190300158069,0.10248811396483187,108.66250353198573
0.24450781140630148,-0.16317228804035416,-0.20782247260347939,-0.14686767050382535,2.3713560325831207,4.953191146495147,3.593796115231197,0.10520263715937588,108.69960883295721
0.20565681592045446,-0.18976105892523842,-0.1317424688292962,-0.13434660823590405,1.6512479427173816,4.603872205940539,4.173764146421465,0.08972745965658205,111.67534144757809
0.0644650438580264,-0.16331985260887646,-0.14303035281820556,-0.054537306350625606,1.7299708739026918,2.2116100332936224,1.9129196503082206,0.0777600686595394,166.06597515033184
0.16824028917273975,-0.15492617939948775,-0.15016677220774727,-0.10090209172113526,1.8486467335053374,3.387375746386736,2.2721407603815797,0.09567225079624733,108.12497417122654
0.30330007224141925,-0.2035628896791937,-0.17642882531022497,-0.2273779896216337,1.9075237658048967,4.927331783675337,5.007342796152422,0.13721801926065857,123.34502061290499
0.1911834650040202,-0.14514892048924521,-0.25688491568929506,-0.1272444491150719,2.7094543614436986,3.9751351942363695,2.672976711942198,0.10632079302158548,115.60263851802347
0.228936021769729,-0.17300785239327635,-0.18185948646310304,-0.13634950831532158,2.085557728733109,4.580189553104053,3.3523079577353023,0.10280796202479453,105.51093665198458
0.23627398717367268,-0.1515976003955563,-0.18886082963979187,-0.15531913753144172,2.045844866636346,5.388562748780619,4.092644250139639,0.10808683501985912,120.5633725300217
0.31821434880703875,-0.1808735184162127,-0.17071910482373687,-0.21035011848937007,1.780360567075116,5.856322611967018,5.156785293593205,0.12372606037395616,120.4420355070967
0.15938761017575634,-0.16979934757677054,-0.09874932058080704,-0.08927903936208992,1.5417908144212698,3.9258528856756874,2.939546917812293,0.08405728961887492,123.59006571835047
0.18493300132993612,-0.1960865027252188,-0.14304128478510666,-0.1310927938597414,1.8912707117492564,4.143049884103043,3.9773180035651143,0.0919168898096166,114.81720545632079
0.25343158646582886,-0.16092917443213545,-0.1910393483553399,-0.16276356671351433,2.123890562261395,4.867778634367456,3.795363369218115,0.11369956260891269,108.51299459457076
0.17355992272316628,-0.17688014259360638,-0.16215858606859437,-0.11786925528456813,2.0192511698924225,4.122693783977828,3.1338757796680725,0.10123405582426223,117.86017031522492
0.20578695710417338,-0.1779626736927631,-0.18664628800639718,-0.14778793025951786,2.006727726066519,4.3124367199372315,3.7084099616812813,0.10086065797452051,112.69966471528662
0.12161025325652153,-0.16353644256266633,-0.13887743229360267,-0.08166538028399525,1.6152571868749366,3.115594188037297,2.3771784900495025,0.08872074022864375,114.7692166047515
0.1709477857733859,-0.17564950128476353,-0.10132037550309943,-0.10980454047964859,1.339447542883962,4.393258111906006,3.9320963062081478,0.0762630605765206,120.56883202009055
0.0889704181550374,-0.152532543996554,-0.15256759446580803,-0.051243952207799454,1.846030127300778,2.081743653319352,1.1916379288811245,0.08525744276480057,129.3327913969976
0.2166204458125252,-0.1974722756255089,-0.11557143119712826,-0.15325015227655764,1.4821414449425978,4.326943124912904,4.24018896563521,0.10241814921336562,111.14516391084504
0.19229399259622573,-0.18832893746535123,-0.13823320769482444,-0.11513979681741095,1.8380603887737006,3.9614652082561683,2.9311290170938604,0.09811788617401568,109.5747801866359
0.26332098483415417,-0.15774544002395816,-0.13115267853687526,-0.17124209156400452,1.615045964621208,4.88135895035509,3.9376280232012792,0.11359518739976697,110.49983758455033
0.06640652724510987,-0.1594705240853418,-0.19324298236998974,-0.040228946424578055,2.246574040045211,1.97728850953931,1.2752917569654612,0.07605037095085901,148.61558025942526
0.2621567835373018,-0.18316214351764404,-0.18139723930865587,-0.16805810484774522,2.029767896989562,5.061429879019405,4.066088532272651,0.12202697095425577,112.71248982840513
0.2229270717456839,-0.17016909841017677,-0.1596778129510802,-0.14227952354566994,1.9713117322810205,4.339621060424531,3.2527575134321416,0.11753707552044768,109.57343642006256
0.18094519567370299,-0.15099211138831178,-0.13811358773783264,-0.10321604225098654,1.8517840021105474,3.9493959038697706,2.554189761203071,0.09286966164235386,109.02793542088342
0.2208974221093738,-0.16768202695394835,-0.1609416301982286,-0.13101661631352152,2.0298832851793014,4.2073978256087665,2.8951827380093977,0.10444965057836847,106.57173188401313
0.22169524517768563,-0.2006747253751443,-0.13658599186517384,-0.15399636930389227,1.4818678357718431,3.9460361524420358,3.62046032520952,0.12537490260361733,118.01502889088547
0.16038090627612575,-0.16732847728287742,-0.19971988001804056,-0.09192153635234096,2.336417359457297,3.5711997676769673,2.35455375949798,0.09922121175016134,114.30091124474293
0.2885479843594052,-0.17741525170477704,-0.09858065528905582,-0.18119640549746266,1.362607031494443,4.672207249537047,3.422625605605548,0.14290152082828828,123.28431723418893
0.24277905454726323,-0.1815383032851752,-0.18647314494141395,-0.14108558772661178,2.0606619227417236,4.5252063959316775,3.320416701740067,0.11899218261089209,113.26399940337438
0.1445274695284993,-0.1677926950533957,-0.1292170390492918,-0.09882463731912497,1.6567191582888734,3.319849502576578,2.960466206916655,0.0886835714816154,109.78576511453663
0.23310093588108916,-0.1559532956173643,-0.1791804406259228,-0.14711725791590174,2.192889754346461,4.7223101935820315,3.2244571657659935,0.11010802149549874,113.44510209061878
0.13732752734783477,-0.15488707725296733,-0.17132090422442262,-0.06439552051965167,1.8695325601262598,3.1916714294632813,1.865685930255417,0.08285785021907244,142.82781159416697
0.10221480675151695,-0.1666228619653075,-0.17337806651091356,-0.05558423270676935,2.098639206897646,2.720038213790613,1.6694624765957815,0.08547536888926266,128.2013020773818
0.25594445014790856,-0.13864833323346504,-0.18785421380247622,-0.17416944356676065,2.148026913846723,4.479780028936964,3.3648250497944536,0.1181053737999298,111.61099012748832
0.17503295928262214,-0.18206263337628803,-0.19806575567989146,-0.08275438547405684,2.2979056991774596,3.9037181745865754,2.403520830990573,0.09059914565789473,122.47208609890116
0.28088995489408036,-0.2005663767628053,-0.197481877481135,-0.1744549309196281,2.3183944489596597,4.625363650681884,3.5682093463230835,0.13236857362584595,114.05734112154838
0.19489371047055293,-0.17626358264179992,-0.16001813228451317,-0.1230946068473936,1.9050611733377891,4.137936503250136,3.3516060786803994,0.10014462877346013,106.20695758894882
0.2178202020938389,-0.13642273149568368,-0.16849420579398613,-0.10820550896078661,2.051861755431768,4.749689474721019,2.773605730263094,0.08569227114604727,113.03576993733496
0.19039803067062966,-0.19759965761379086,-0.15813312808171037,-0.14818865179506963,1.728816738167604,3.5821453980482847,3.612320660924633,0.11098426865438638,112.8208666149786
0.057651831117421865,-0.11355565508327403,-0.167414931079264,-0.016634689673741668,1.9440606400441542,2.404197896210551,0.6543652657735111,0.05932258524151414,309.0910226874996
0.14928170095783325,-0.1545535490567613,-0.20785580457945976,-0.07891332409994528,2.2647678522098604,3.649721653375572,2.2759724025335673,0.08208669515907074,113.4653841741843
0.2046837523634163,-0.17042078942861333,-0.1612330505563685,-0.12301605766970104,1.874865932499864,4.268442603870149,3.038163634159426,0.10213762001291966,106.11038371967064
0.059449718637521215,-0.16387222763990578,-0.18246621661635692,-0.03679283389235613,2.085075255454702,2.229110395307652,1.31353328445895,0.07718966442153631,166.01925963698147
0.1967129665317215,-0.15044571071158713,-0.22574040876776186,-0.12352652396416691,2.302899840570732,3.379752151799736,2.2095059516813564,0.1060214641600743,119.16232975794648
0.23545855786220696,-0.18003912128433194,-0.13739615492952245,-0.14955470616591163,1.702953468540592,4.735329702140241,3.9353381065730364,0.10331676729237328,106.38597265846687
0.30732930365384303,-0.20578521207917705,-0.18685981810956387,-0.21014495110345843,2.144976719511043,4.838748272015486,4.429695658182604,0.14296521489866487,123.93411124781267
0.24019921092391533,-0.16533765048046214,-0.17738998137820997,-0.1506664353631815,2.078489708937448,4.3809259741369555,3.193165135977334,0.11527245677294169,105.96989009736981
0.17033425825877868,-0.18001830578003747,-0.09393454169044814,-0.11852364450179124,1.5658042268429608,3.2451547269717835,2.575369741995187,0.11296665591012406,126.46751163267791
0.305454919910215,-0.18401488883540695,-0.20278133084107947,-0.19327408674489502,2.2200680862306745,5.479779561787983,4.535782478544192,0.11522929431439505,108.86620086480166
0.338338284805047,-0.17439198719013208,-0.1302844831315127,-0.22912532720739365,1.5907581709137084,5.573152002170397,4.843506803903477,0.1259540751998018,110.56372818002802
0.10835646357122525,-0.17370234080252955,-0.16505821264270312,-0.07396211340782673,1.9502695430550463,3.0403912366456614,2.591302025574688,0.0783823219894303,118.30933899576601
0.1537988842966774,-0.14037806166669786,-0.133656473145418,-0.07976505761133221,1.7512933170647789,3.9240183224690495,2.3144369185084632,0.08038255103655237,113.1483620415471
0.27124198389119314,-0.13316978472315963,-0.17608729989492988,-0.1640971169135891,2.038811653718113,5.552011430110717,3.9233564956367366,0.1039986152667072,115.22878600548688
0.14921683830353133,-0.15403432922797575,-0.19715775026945945,-0.0826757241336094,2.2373072520238293,3.561320171124273,1.9841268991119827,0.09491507164621854,112.61126702291205
0.2059661402755545,-0.20246175607494035,-0.14214467158337724,-0.1275365948694218,1.858947564102527,3.8564209642944793,2.892009086502313,0.11135496972534395,113.1394489166322
0.2683167910357416,-0.1671566982391562,-0.22679131064493033,-0.1591270411390143,2.411927892148571,4.4857356395542105,2.950980323130073,0.12786852408660193,113.13514683553939
0.1875522584358945,-0.17351712849447942,-0.22230627343916678,-0.13884891894826246,2.3546929284096967,3.4539964003806665,3.214489347304163,0.10918324380195826,112.05160715657647
0.11220170787382419,-0.16391771691850276,-0.2530449183696667,-0.07031797235712732,2.7752058858495907,2.6638678662138733,1.8670142485430157,0.07865717187503359,118.30825995009738
0.19625133193358352,-0.15990429910364085,-0.18199345742171885,-0.1315048813006937,2.246396884995982,4.040624265117931,3.1159764037913473,0.09547480526842701,109.22090376234186
0.26459158514630676,-0.1695199145285754,-0.13689603051573307,-0.15237076125711602,1.9286046124712213,4.863278046063181,3.219999538976004,0.11302663955497287,114.96149640239605
0.10038420660302193,-0.14796819938434735,-0.19634710331017363,-0.03891081585936876,2.296199915019714,3.0668689082162555,1.5694507869675935,0.060394098694756225,173.54087082006015
0.1783739894417905,-0.15656357212959027,-0.1118098007237637,-0.1098472618109232,1.4707925889066527,3.6699861504220084,2.5387197464373257,0.10014102544572391,110.5814856570872
0.114582856842043,-0.15575539326060073,-0.14640902723321736,-0.07692112837655093,1.7089438856130725,2.9478915093912583,2.343273681261076,0.08688755047637554,114.72991392009381
0.14529329329501584,-0.17079587713251088,-0.19341230957254946,-0.0848735798761591,2.2745698559735583,3.039306570214383,1.9860830351782852,0.08891044912619175,108.7911281118486
0.07335189921995283,-0.15378836077718197,-0.14465434635524416,-0.050917816606429106,1.792589683289649,2.382568810143888,1.9747630360748443,0.07082831934887689,132.95143704161833
0.17362738962361723,-0.13576979511682086,-0.18136936770782416,-0.0977767975874349,2.2097037089625564,3.8588020949215838,2.3614650787260882,0.08769607247577875,111.4755576508697
0.11132814166383716,-0.17383333979712862,-0.1324248644347521,-0.042857496171559664,1.8379184216969762,3.3210040678012795,1.8730737766016234,0.07063760575647701,155.4058543025474
0.2922060955453278,-0.200010773573987,-0.136732190887365,-0.1906755067154629,1.7618997995203811,5.028073821425073,4.235361399802633,0.12833515163836154,111.0582303174269
