NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.7171737511846189,-0.8194071434639184,-0.7225346490774406,-0.4323670969112601,0.0,0.0,2.3485508719686687,0.0,3.509505850441329,0.0,0.0,2.734851299590695,1.2153642303543346,0.17925873710799692,0.25,1.694
