NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.3296081052078606,-0.37004787479161044,-0.2898079726964076,-0.2010695268251627,0.0,0.0,2.1376441533909487,0.0,3.547240701353651,0.0,0.0,2.6880352053288292,4.803711334823981,0.15974926060096228,0.25,1.455
