,Unnamed: 0,had1,had2,z1,z2,mins,maxx,fit_line,conv
103,103,310.0,200.0,0.45,0.3670000000000001,-0.04170749378770528,-0.02049882239013502,,-0.020838422708061285
104,104,310.0,200.0,0.45,0.439,-0.0460522834563115,-0.02261085435062882,,-0.02169186033391684
105,105,310.0,200.0,0.45,0.511,-0.049134394622423284,-0.024087415399345644,,-0.021873433238166182
106,106,310.0,200.0,0.45,0.583,-0.05154865596939046,-0.025191283537113536,,-0.02178512427732341
107,107,310.0,200.0,0.45,0.6559999999999999,-0.053635249346509116,-0.026084031135849183,,-0.021646486112743932
108,108,310.0,200.0,0.45,0.728,-0.055403839065769574,-0.026778491961143017,,-0.0214976091262906
109,109,310.0,200.0,0.45,0.8,-0.056976633002652724,-0.027369482152068452,,-0.021387982051834408
110,110,310.0,200.0,0.6,0.15,-0.020746247596746765,-0.007300830061810994,,-0.005474652502404701
111,111,310.0,200.0,0.6,0.222,-0.039420688561600636,-0.014031781126016591,,-0.009348676368029359
112,112,310.0,200.0,0.6,0.294,-0.054365423117777284,-0.019331274190670537,,-0.01193719600161024
113,113,310.0,200.0,0.6,0.3670000000000001,-0.06433722020232406,-0.022848853262650116,,-0.01350882324538433
114,114,310.0,200.0,0.6,0.439,-0.07072780478956549,-0.025109596088161115,,-0.014451731829194337
115,115,310.0,200.0,0.6,0.511,-0.07567333010359488,-0.026767024789898536,,-0.015029583258835232
116,116,310.0,200.0,0.6,0.583,-0.07959088853254191,-0.02803997089519957,,-0.015322521859922956
117,117,310.0,200.0,0.6,0.6559999999999999,-0.08306078461389203,-0.02914001680450004,,-0.015431981775624697
118,118,310.0,200.0,0.6,0.728,-0.08597736820171734,-0.030038516258823623,,-0.01533792905393972
119,119,310.0,200.0,0.6,0.8,-0.08842983717237868,-0.030779475618607506,,-0.015152796703847143
120,120,310.0,205.0,0.25,0.15,-0.014646183317597344,0.006249182781851169,,-0.010766465843826132
121,121,310.0,205.0,0.25,0.222,-0.029440657624174537,0.015241362186681923,,-0.023279191063894044
122,122,310.0,205.0,0.25,0.294,-0.04435558870214868,0.025114933139322084,,-0.035371548736102154
123,123,310.0,205.0,0.25,0.3670000000000001,-0.05605529078417479,0.034189847506283684,,-0.045260336044371005
124,124,310.0,205.0,0.25,0.439,-0.06559307639741391,0.04198320287626774,,-0.0529820917240666
125,125,310.0,205.0,0.25,0.511,-0.07394714972683009,0.048472842690243725,,-0.05918996041329756
126,126,310.0,205.0,0.25,0.583,-0.08088214577267876,0.0536923368328931,,-0.06423184074139954
127,127,310.0,205.0,0.25,0.6559999999999999,-0.08663450362877076,0.0578072781018954,,-0.06842069405444452
128,128,310.0,205.0,0.25,0.728,-0.09178180344151717,0.06121776628519287,,-0.07217095749360697
129,129,310.0,205.0,0.25,0.8,-0.09623425253501318,0.06399433731144975,,-0.07545629601967087
130,130,310.0,205.0,0.35,0.15,-0.009561770880921427,-0.0018848709559244818,,-0.007437040928287167
131,131,310.0,205.0,0.35,0.222,-0.01977057724864627,-0.003375968491662087,,-0.015650772608340833
132,132,310.0,205.0,0.35,0.294,-0.028804299018949056,-0.0037605026891172496,,-0.02293149812148858
133,133,310.0,205.0,0.35,0.3670000000000001,-0.03535315293335235,-0.002668755888798165,,-0.028432613585520364
134,134,310.0,205.0,0.35,0.439,-0.04007840847855596,-0.001198289046448519,,-0.032421927805310786
135,135,310.0,205.0,0.35,0.511,-0.04407014383320034,0.0004273577496389391,,-0.035459572714431835
136,136,310.0,205.0,0.35,0.583,-0.04728300438959739,0.001886252839792716,,-0.037871042407754484
137,137,310.0,205.0,0.35,0.6559999999999999,-0.049943435146907446,0.0030296989496206047,,-0.03985841215469873
138,138,310.0,205.0,0.35,0.728,-0.0523204088986218,0.003901717357220733,,-0.041617753260913715
139,139,310.0,205.0,0.35,0.8,-0.054360149599716114,0.004524630627657587,,-0.04312380519338533
