,Unnamed: 0,had1,had2,z1,z2,mins,maxx,fit_line,conv
103,103,310.0,200.0,0.45,0.3670000000000001,-0.041604467329249196,-0.015076377636054204,,-0.020838422708061285
104,104,310.0,200.0,0.45,0.439,-0.045872733452298135,-0.016714151599204256,,-0.02169186033391684
105,105,310.0,200.0,0.45,0.511,-0.048804059990007344,-0.017888126536152127,,-0.021873433238166182
106,106,310.0,200.0,0.45,0.583,-0.051018824876320534,-0.01874627426901262,,-0.02178512427732341
107,107,310.0,200.0,0.45,0.6559999999999999,-0.052894229151666666,-0.01940008412072759,,-0.021646486112743932
108,108,310.0,200.0,0.45,0.728,-0.054468599778678795,-0.01986479620509645,,-0.0214976091262906
109,109,310.0,200.0,0.45,0.8,-0.055950675858087676,-0.020233144072076308,,-0.021387982051834408
110,110,310.0,200.0,0.6,0.15,-0.021373974664014053,-0.004707096547024761,,-0.005474652502404701
111,111,310.0,200.0,0.6,0.222,-0.041383215869039564,-0.008922741274862823,,-0.009348676368029359
112,112,310.0,200.0,0.6,0.294,-0.057224386521912515,-0.012195452499656789,,-0.01193719600161024
113,113,310.0,200.0,0.6,0.3670000000000001,-0.06775788318872461,-0.014366401717408633,,-0.01350882324538433
114,114,310.0,200.0,0.6,0.439,-0.07450606199676363,-0.015760790438892794,,-0.014451731829194337
115,115,310.0,200.0,0.6,0.511,-0.07944213145084801,-0.016761520058582058,,-0.015029583258835232
116,116,310.0,200.0,0.6,0.583,-0.08325656233881988,-0.017509752443614177,,-0.015322521859922956
117,117,310.0,200.0,0.6,0.6559999999999999,-0.08658873367900399,-0.018138624460058057,,-0.015431981775624697
118,118,310.0,200.0,0.6,0.728,-0.0893585208747021,-0.018633173267571163,,-0.01533792905393972
119,119,310.0,200.0,0.6,0.8,-0.09166587420497309,-0.019030290979179583,,-0.015152796703847143
120,120,310.0,205.0,0.25,0.15,-0.014083977200511258,0.006249182781851169,,-0.010766465843826132
121,121,310.0,205.0,0.25,0.222,-0.02944962164987026,0.015241362186681923,,-0.023279191063894044
122,122,310.0,205.0,0.25,0.294,-0.04435832722065864,0.025114933139322084,,-0.035371548736102154
123,123,310.0,205.0,0.25,0.3670000000000001,-0.05642164840462858,0.034189847506283684,,-0.045260336044371005
124,124,310.0,205.0,0.25,0.439,-0.06575236206564163,0.04198320287626774,,-0.0529820917240666
125,125,310.0,205.0,0.25,0.511,-0.07371150341962428,0.048472842690243725,,-0.05918996041329756
126,126,310.0,205.0,0.25,0.583,-0.08061722976826674,0.05504304719291313,,-0.06423184074139954
127,127,310.0,205.0,0.25,0.6559999999999999,-0.08631532696353413,0.06089387744481784,,-0.06842069405444452
128,128,310.0,205.0,0.25,0.728,-0.09148777419672328,0.06600124720511391,,-0.07217095749360697
129,129,310.0,205.0,0.25,0.8,-0.0959405923998081,0.07028165229678252,,-0.07545629601967087
130,130,310.0,205.0,0.35,0.15,-0.00962118515997167,-0.0018848709559244818,,-0.007437040928287167
131,131,310.0,205.0,0.35,0.222,-0.019743484261364765,-0.003375968491662087,,-0.015650772608340833
132,132,310.0,205.0,0.35,0.294,-0.028662685386976083,-0.0037605026891172496,,-0.02293149812148858
133,133,310.0,205.0,0.35,0.3670000000000001,-0.03535315293335235,-0.002668755888798165,,-0.028432613585520364
134,134,310.0,205.0,0.35,0.439,-0.040326962357781444,-0.001198289046448519,,-0.032421927805310786
135,135,310.0,205.0,0.35,0.511,-0.04440776460488576,0.0004273577496389391,,-0.035459572714431835
136,136,310.0,205.0,0.35,0.583,-0.047695855808506625,0.001886252839792716,,-0.037871042407754484
137,137,310.0,205.0,0.35,0.6559999999999999,-0.05041146898606936,0.0030296989496206047,,-0.03985841215469873
138,138,310.0,205.0,0.35,0.728,-0.05282927351999426,0.003901717357220733,,-0.041617753260913715
139,139,310.0,205.0,0.35,0.8,-0.05491114805607195,0.004524630627657587,,-0.04312380519338533
140,140,310.0,205.0,0.45,0.15,-0.012936760854264276,-0.004858812338078777,,-0.009878543184652169
141,141,310.0,205.0,0.45,0.222,-0.02517863376668414,-0.009241804127730699,,-0.019408038634558544
142,142,310.0,205.0,0.45,0.294,-0.03493665398974907,-0.012687820100801146,,-0.02696999102052048
143,143,310.0,205.0,0.45,0.3670000000000001,-0.041604467329249196,-0.015076377636054204,,-0.03206185924562641
144,144,310.0,205.0,0.45,0.439,-0.045872733452298135,-0.016714151599204256,,-0.03534039951628083
145,145,310.0,205.0,0.45,0.511,-0.048804059990007344,-0.017888126536152127,,-0.037597703569477434
146,146,310.0,205.0,0.45,0.583,-0.051018824876320534,-0.01874627426901262,,-0.03928852956374925
147,147,310.0,205.0,0.45,0.6559999999999999,-0.052894229151666666,-0.01940008412072759,,-0.040693864218476566
148,148,310.0,205.0,0.45,0.728,-0.054468599778678795,-0.01986479620509645,,-0.0418416324497101
149,149,310.0,205.0,0.45,0.8,-0.055950675858087676,-0.020233144072076308,,-0.042844980533728885
150,150,310.0,205.0,0.6,0.15,-0.021373974664014053,-0.004707096547024761,,-0.016678038198158683
151,151,310.0,205.0,0.6,0.222,-0.041383215869039564,-0.008922741274862823,,-0.0322042286164426
152,152,310.0,205.0,0.6,0.294,-0.057224386521912515,-0.012195452499656789,,-0.04444084143925512
153,153,310.0,205.0,0.6,0.3670000000000001,-0.06775788318872461,-0.014366401717408633,,-0.052583819692944185
154,154,310.0,205.0,0.6,0.439,-0.07450606199676363,-0.015760790438892794,,-0.057792110584438186
155,155,310.0,205.0,0.6,0.511,-0.07944213145084801,-0.016761520058582058,,-0.06156742221672435
156,156,310.0,205.0,0.6,0.583,-0.08325656233881988,-0.017509752443614177,,-0.06446229831038908
157,157,310.0,205.0,0.6,0.6559999999999999,-0.08658873367900399,-0.018138624460058057,,-0.06697637030668177
158,158,310.0,205.0,0.6,0.728,-0.0893585208747021,-0.018633173267571163,,-0.06905305016687865
159,159,310.0,205.0,0.6,0.8,-0.09166587420497309,-0.019030290979179583,,-0.0707749344810757
