NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.2338802436410906,-0.18339621166296324,-0.15767189438117363,-0.17854258130077627,0.0,0.0,43.29359538066856,0.0,2.7975289605021434,2.660630430890913,41.065192499194985,0.0,1.2731010018093873,0.22026585956891262,0.25,1.984
