NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
1.3486638365287418,-0.8745409064059672,-0.6148412479496075,-0.9701074727023032,0.0,0.0,1.8212779710238405,0.0,4.668560531613917,0.0,0.0,4.0880105230713815,1.2341917029992207,1.552818477166618e-07,0.3,1.29
