NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.1555370570481007,-0.15795769807788093,-0.17970206808755734,-0.09224558671469477,0.0,0.0,2.1851778914108952,0.0,3.6554359961826086,0.0,0.0,2.4868283444622024,2.3110005213159077,0.3192098858293322,0.22,1.187
