NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.7055958056609881,-0.4328961666468148,-0.2367090652024238,-0.6216450568828238,0.0,0.0,2.1014919668476453,0.0,2.7724871231091757,0.0,0.0,3.42736252397383,2.000234501308896,0.25756533469278503,0.25,4.094
