NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
0.20476381959982928,-0.2442790203883425,-0.5852012768674704,-0.05408904762511498,0.0,0.0,2.3624985092203024,0.0,4.27198377895221,0.0,0.0,6.968904269844325e-10,1.0730473777871106,0.22667508623405233,0.25,1.632
