NUP,NDO,NST,NSEA,AUP,ADO,AST,ASEA,BUP,BDO,BST,BSEA,PP,MSS,coef,chi_sq
2.4497719121918897,-2.1476694988920326,-2.8075802537494514,-1.8578099807098363,0.0,0.0,2.9355643776770015,0.0,4.514312311979773,0.0,0.0,4.6448977883606455,2.99997540858922,0.2695704641214468,0.25,1.431
