Unnamed: 0,had1,had2,z1,z2,conv,UP,DO,ST,UPb,DOb,STb
0,300.0,200.0,0.25,0.15,-0.00605063799949865,-0.0019397946373702958,-0.00037355203904584824,0.0003084711215617914,0.004525494222156435,0.0004391140314016657,0.00025326953333383015
1,300.0,200.0,0.25,0.222,-0.019082135325494316,0.0011428246760281262,0.00024975513248868056,-0.0003106070126423279,-0.00410901627478186,-0.0002935895715373146,-0.0001874483818904672
2,300.0,200.0,0.25,0.294,-0.03211768056400945,0.002401694146264991,0.00048425095228059046,-0.0007613062837826236,-0.012381844058598707,-0.0005692416735541551,-0.0003530864692928005
3,300.0,200.0,0.25,0.36700000000000005,-0.04500135602713645,0.002902046997132371,0.0005856876408699504,-0.0010735806680368465,-0.01974659895157062,-0.0006884814811383465,-0.0004194231232150063
4,300.0,200.0,0.25,0.439,-0.05958460951157993,0.003263924169705867,0.000658261827532058,-0.0013391438013804055,-0.027374140946646315,-0.0007737931388187466,-0.0004674125465158314
5,300.0,200.0,0.25,0.511,-0.07810200462988424,0.0036208003228899886,0.0007297216551130398,-0.001635611825371697,-0.036705658669817696,-0.0008577948566316204,-0.0005175395564406391
6,300.0,200.0,0.25,0.583,-0.10103481904653987,0.0038863838494873986,0.0007845404922059915,-0.0019948344082406635,-0.04776533354893464,-0.0009222349293297187,-0.0005515755411717144
7,300.0,200.0,0.25,0.6559999999999999,-0.12716784762075053,0.003940769110600276,0.0007975849321394394,-0.0024085905268135216,-0.06014597603895501,-0.0009375687945153679,-0.0005583062447269432
8,300.0,200.0,0.25,0.728,-0.15264260626309314,0.0035889756470761348,0.0007285865800134139,-0.002811387759020716,-0.07204842153184149,-0.0008564605648841748,-0.0005070399935805276
9,300.0,200.0,0.25,0.8,-0.1742957633943356,0.002994626171228941,0.0006099195435109674,-0.0031533130178928778,-0.08207219479434798,-0.0007169663168372989,-0.00042174954586049544
10,300.0,200.0,0.35,0.15,-0.00040389529049003825,-0.001592628163633763,-0.00037153603558319313,0.001749448344170558,0.0043334324938753875,0.0005111186476112166,0.0003295738613213524
11,300.0,200.0,0.35,0.222,-0.01247114396938337,0.000829870416404641,0.00019040087722179555,-0.0012900874177834462,-0.0035122466983348393,-0.00026193270517309574,-0.00016601172210639655
12,300.0,200.0,0.35,0.294,-0.02375463688381989,0.001969399236902872,0.00045245069173461926,-0.004007554295195364,-0.012068049871690972,-0.0006224321829433314,-0.00038825373989906424
13,300.0,200.0,0.35,0.36700000000000005,-0.03450633606845957,0.002392443512263896,0.0005521772873369098,-0.005749947145426296,-0.01939347684819136,-0.0007596251273507383,-0.0004773788732565057
14,300.0,200.0,0.35,0.439,-0.046232833047893176,0.0027123965178449017,0.0006265603384644215,-0.007231183653386467,-0.02727665960185701,-0.0008619531947690515,-0.0005421047911916845
15,300.0,200.0,0.35,0.511,-0.06099770255316654,0.00304248312949401,0.0007029584889207643,-0.008915408745501858,-0.036959001119362615,-0.0009670534154783306,-0.0006096696938495508
16,300.0,200.0,0.35,0.583,-0.07915026881021374,0.0033113970428302613,0.0007653341924245835,-0.010984043456967936,-0.04875952835517517,-0.0010528630871259987,-0.0006610359307625545
17,300.0,200.0,0.35,0.6559999999999999,-0.10023980218853701,0.003402904969631079,0.000786923209746702,-0.013397618624627723,-0.06207709710305685,-0.0010825628962430759,-0.0006809324888009212
18,300.0,200.0,0.35,0.728,-0.12104409261832494,0.0031444949190313006,0.0007266489764084023,-0.015778203465459002,-0.07489713912607217,-0.0009996441974382158,-0.0006290658372451898
19,300.0,200.0,0.35,0.8,-0.13892925305844728,0.0026431380333542384,0.0006127101741273928,-0.017834094245740294,-0.08568850833482858,-0.0008428996532894924,-0.0005313350721488146
20,300.0,200.0,0.45,0.15,0.0004548396722306696,-0.00022241914502098796,-9.272923109930319e-05,0.005298446896364418,0.0013612631416159517,0.0002869222102309243,0.00033412536079352136
21,300.0,200.0,0.45,0.222,-0.01299641928712221,0.00010152037738619156,4.209482439906718e-05,-0.0034967176517327276,-0.0009685256334659489,-0.0001302495438890116,-0.00014724154426893986
22,300.0,200.0,0.45,0.294,-0.023034127141870125,0.00024864895512363775,0.00010330202240289136,-0.011101134709046223,-0.0034119484418126517,-0.00031963647533560507,-0.00036519020616178945
23,300.0,200.0,0.45,0.36700000000000005,-0.031051815207615293,0.0003009743858203996,0.00012509050348596926,-0.01588949762686108,-0.005481155685361051,-0.00038705425801123825,-0.0004439890976192073
24,300.0,200.0,0.45,0.439,-0.03865513460597046,0.0003406954254467486,0.0001416436432178293,-0.019938047326283487,-0.007697403325149919,-0.000438272880033893,-0.0005028872198734126
25,300.0,200.0,0.45,0.511,-0.04751551584665178,0.00037826568538225873,0.0001572550263388569,-0.02432815978558083,-0.010324930149485136,-0.0004865775246076219,-0.0005595917494619098
26,300.0,200.0,0.45,0.583,-0.05787262299328113,0.00040384749982298865,0.0001679248388115537,-0.029403386580525437,-0.013364162737754579,-0.0005195919920104323,-0.0005949610471511141
27,300.0,200.0,0.45,0.6559999999999999,-0.06899779061591964,0.00040415660083506266,0.0001681384384870712,-0.03493157377318979,-0.01657254606425441,-0.0005202529107981495,-0.0005967933315838196
28,300.0,200.0,0.45,0.728,-0.07912169353668469,0.00036321282972817984,0.00015099316390619402,-0.04001540264188193,-0.01944960481647908,-0.0004672021088078553,-0.0005360429616547311
29,300.0,200.0,0.45,0.8,-0.08713089567333016,0.0002976240116498827,0.00012409823350174488,-0.04409438805764253,-0.021693845708367257,-0.00038398398239648004,-0.00044138827652850075
30,300.0,200.0,0.6,0.15,0.0015628832028241222,-3.4240097513087376e-06,-2.6319572139610293e-06,0.014729899591314075,0.0001805639277579242,7.024097802405357e-05,0.00020845515323402488
31,300.0,200.0,0.6,0.222,-0.025652034842111582,1.4076663102117452e-06,1.1256970480654519e-06,-0.009332819100866573,-0.00011565580183661382,-3.0042305093519707e-05,-8.788663765423085e-05
32,300.0,200.0,0.6,0.294,-0.044941999730219916,3.48037709654644e-06,2.7120468221983356e-06,-0.02871971850376796,-0.0004117788450126144,-7.237838830652753e-05,-0.0002126177193853715
33,300.0,200.0,0.6,0.36700000000000005,-0.05849040613696205,4.155002703798147e-06,3.2295484539539e-06,-0.04036814734883064,-0.0006524057356167345,-8.618933498557664e-05,-0.0002538031715779792
34,300.0,200.0,0.6,0.439,-0.0692771316231204,4.592920159888609e-06,3.567255475811496e-06,-0.0493892728028218,-0.0008947000975837689,-9.520197066789029e-05,-0.00028025921409241815
35,300.0,200.0,0.6,0.511,-0.07948408866375245,4.904326013327987e-06,3.807078900905668e-06,-0.05792167339676562,-0.001154253347205528,-0.00010160231480811323,-0.0002997135094193753
36,300.0,200.0,0.6,0.583,-0.08998423289287805,4.973601546731256e-06,3.860763535171117e-06,-0.06647802223545575,-0.0014192297645022874,-0.00010303503612883486,-0.0003025682113207748
37,300.0,200.0,0.6,0.6559999999999999,-0.10004995076595388,4.698416476449581e-06,3.648580834755522e-06,-0.0745412390340285,-0.0016614000871600257,-9.737236033839278e-05,-0.00028643795892350956
38,300.0,200.0,0.6,0.728,-0.10828343036037717,4.010730414486193e-06,3.1120994094625877e-06,-0.08110632080542472,-0.0018521660533927379,-8.305488594920924e-05,-0.0002443479212509866
39,300.0,200.0,0.6,0.8,-0.11436075537910813,3.1607960035448094e-06,2.459835486536795e-06,-0.0859551967077358,-0.001986923999461219,-6.564743888544705e-05,-0.0001935030044528566
40,300.0,205.0,0.25,0.15,-0.005224871280719541,-0.0039050531895640224,-0.0003789119076789612,2.0413290541543047e-05,0.002312965207488081,0.0004454146087704341,0.003937846021568699
41,300.0,205.0,0.25,0.222,-0.00816052384539298,0.003536305101479333,0.0002526693082089745,-1.506824558590855e-05,-0.0013590764341115942,-0.00029701521325518535,-0.003954634963254124
42,300.0,205.0,0.25,0.294,-0.0054052794762575185,0.010625502342788603,0.0004884957933032726,-2.8301818687690115e-05,-0.0028479623760390817,-0.0005742315251927386,-0.009665110745299828
43,300.0,205.0,0.25,0.36700000000000005,-0.0004907628834875978,0.016897416510933825,0.0005891423822092634,-3.352351131786046e-05,-0.0034315067025364205,-0.0006925425629646715,-0.013590829521434077
44,300.0,205.0,0.25,0.439,0.006026862320778032,0.023355546544649438,0.0006601983128835229,-3.724937834922163e-05,-0.003848061484989451,-0.0007760694960609772,-0.01690285359776403
45,300.0,205.0,0.25,0.511,0.01419512605528099,0.031218513998990196,0.0007295627352966126,-4.111420360012656e-05,-0.004255358826142435,-0.0008576080448518234,-0.020579874676450723
46,300.0,205.0,0.25,0.583,0.024034115491303524,0.040486992983287944,0.0007817074924110549,-4.3669360814104355e-05,-0.004551984839975632,-0.0009189047106964803,-0.025014558209982253
47,300.0,205.0,0.25,0.6559999999999999,0.03502239512572519,0.050802498042748445,0.0007919205902895261,-4.4047382348682256e-05,-0.004599513394191718,-0.0009309103059382321,-0.030097106400872396
48,300.0,205.0,0.25,0.728,0.04602091175425018,0.060652317102165364,0.0007209917533571105,-3.986890156931434e-05,-0.00417489776093762,-0.000847532772763525,-0.03501280900895984
49,300.0,205.0,0.25,0.8,0.05561639003509675,0.0688965866275768,0.0006018668329854074,-3.3069331058598854e-05,-0.003473734971447757,-0.0007075002778039655,-0.039160841997743286
50,300.0,205.0,0.35,0.15,-0.0003379714353930637,-0.003301678447633844,-0.0003894255709271555,0.00012352606303354637,0.00229645900612631,0.0005357291139877725,0.005127932844544206
51,300.0,205.0,0.35,0.222,-0.007404402475650786,0.0026675042490791655,0.00019893437563861616,-6.202431293499507e-05,-0.0011928118816505334,-0.00027367215909538203,-0.003769447619211874
