Unnamed: 0,had1,had2,z1,z2,conv,UP,DO,ST,UPb,DOb,STb
36,300.0,100.0,0.6,0.583,-0.05970062397647557,0.000309951689473975,-0.019678202051634997,-0.02154258055456225,-0.0006636592284148234,-0.00015272663030848065,-0.0017683791328688481
37,300.0,100.0,0.6,0.6559999999999999,-0.06520961936716245,0.0003014680111495614,-0.02466664526981626,-0.020665141350521617,-0.0008317497795592547,-0.00014856193598078375,-0.0016963522382794766
38,300.0,100.0,0.6,0.728,-0.07215797090412923,0.0002789297581372304,-0.03151361395048602,-0.018893769754023723,-0.0010640732779457767,-0.0001374894609289023,-0.0015509445625430584
39,300.0,100.0,0.6,0.8,-0.0801818350560654,0.0002460109374462757,-0.039805857354618474,-0.01649477165727148,-0.001347001251359934,-0.00012128083196054583,-0.0013540165221282196
40,300.0,105.0,0.25,0.15,-0.0011019811827357021,-0.008075062512587694,0.0024607576929639055,7.850525119176062e-05,0.004090564591910738,0.0011237728512738857,0.00067619108365795
41,300.0,105.0,0.25,0.222,0.0022214308576183213,0.00740595797904151,-0.0021104059770278402,-7.587144736533718e-05,-0.003196065862448345,-0.0011042211773137204,-0.0006535052806511995
42,300.0,105.0,0.25,0.294,0.009283031501269095,0.020609720367940194,-0.004901527065409508,-0.00016510310098752487,-0.0077315925800088186,-0.003058037046297074,-0.0014220863327899175
43,300.0,105.0,0.25,0.36700000000000005,0.017256563436943075,0.029462330687738104,-0.006200612618408564,-0.00020196525288519797,-0.009679423784405342,-0.004435585404390574,-0.0017395919525957382
44,300.0,105.0,0.25,0.439,0.025614883304267377,0.03561978481183458,-0.006549326872250205,-0.0002092485130965101,-0.01020688153450031,-0.005402765834688376,-0.0018023250250983683
45,300.0,105.0,0.25,0.511,0.03498639373133121,0.04038926436343042,-0.006335675628369995,-0.0001995184649453611,-0.009796328624111495,-0.006178764673371249,-0.0017185169778213976
46,300.0,105.0,0.25,0.583,0.04573088671987292,0.044697162040529266,-0.005712587271177933,-0.00017746806660593758,-0.008815789888912125,-0.006855492186286161,-0.0015285897752218725
47,300.0,105.0,0.25,0.6559999999999999,0.05749436663497281,0.04884283610004702,-0.004832593500316419,-0.00014815989985844747,-0.007476889296943818,-0.007487571784340161,-0.0012761490692542558
48,300.0,105.0,0.25,0.728,0.07009714674685522,0.05296343170390008,-0.0037824529537895412,-0.00011444505876156582,-0.005863577985229202,-0.008089128181754522,-0.000985752253874743
49,300.0,105.0,0.25,0.8,0.08132461407478592,0.05663269303914009,-0.0028049791846804163,-8.399468508355481e-05,-0.004372117272211882,-0.008595866592920904,-0.0007234733507115769
50,300.0,105.0,0.35,0.15,-0.0006276542468246981,-0.005139454712385166,0.003445676164382521,0.0004371075815470187,0.002554478320592122,0.0008470611466852632,0.0007446602236788189
51,300.0,105.0,0.35,0.222,-0.004460428355384258,0.004292854815545302,-0.0023973020777722526,-0.00029852771299984394,-0.0018038011203057077,-0.0007005930666348838,-0.0005085743714396719
52,300.0,105.0,0.35,0.294,-0.004054550743097445,0.01321851682011624,-0.006389264539573366,-0.0007738673095692134,-0.004808517576263532,-0.002167524461648124,-0.0013183669837114182
53,300.0,105.0,0.35,0.36700000000000005,-0.001559367695907196,0.019185426595037084,-0.008178459670168337,-0.0009915841866438423,-0.006124905847551444,-0.003171623536355588,-0.0016892713221977281
54,300.0,105.0,0.35,0.439,0.0020733496290579697,0.02324128440105966,-0.008642756571124099,-0.0010392355626652244,-0.006467826955841002,-0.003860180307584633,-0.0017704506149500982
55,300.0,105.0,0.35,0.511,0.006770083980799744,0.026516810779560834,-0.00838040251894287,-0.0009961349767946806,-0.006269234246182287,-0.004421136200661117,-0.001697024087317118
56,300.0,105.0,0.35,0.583,0.012553689276679781,0.02948408121042108,-0.007589066439231629,-0.0008907781780486145,-0.005679973399615451,-0.0049259296085496125,-0.0015175373416453533
57,300.0,105.0,0.35,0.6559999999999999,0.019128752790946724,0.03232296479700349,-0.006459919158947832,-0.0007478335837368326,-0.0048330092057520604,-0.0054025119911809225,-0.001274015705170513
58,300.0,105.0,0.35,0.728,0.026368559248637083,0.03513607448579501,-0.005080609669981639,-0.0005811174416530991,-0.0037998407466443033,-0.005865420654435704,-0.0009899966560944025
59,300.0,105.0,0.35,0.8,0.03295927226323929,0.03761432895839356,-0.003790461821592,-0.0004291143123830579,-0.002834293959376925,-0.006265821624595263,-0.0007310428217968992
60,300.0,105.0,0.45,0.15,-0.0004903662359512112,-0.0016242181040745942,0.0036172422189801948,0.001990633999063544,0.0007976703414444274,0.00047326533558405024,0.0009815307493377325
61,300.0,105.0,0.45,0.222,-0.011571723814102583,0.0012899016690464862,-0.0024144204069862494,-0.001282892391397361,-0.0005348053879929691,-0.0003766756838043633,-0.0006325614506937435
62,300.0,105.0,0.45,0.294,-0.017143772773891668,0.004157689236963012,-0.006756599357431963,-0.0035952277343338896,-0.0014955521700458644,-0.0012180406856667457,-0.001772714910817664
63,300.0,105.0,0.45,0.36700000000000005,-0.019184987934450917,0.006042061468608665,-0.008616489886056785,-0.004582615558071377,-0.0019059784073434752,-0.0017777927829492322,-0.002259570611552167
64,300.0,105.0,0.45,0.439,-0.018989746081811452,0.007492645300891534,-0.009315306859809502,-0.004911368879024975,-0.0020601257365705722,-0.0022138270745636728,-0.002421670472005999
65,300.0,105.0,0.45,0.511,-0.0172258658664219,0.008785365914501105,-0.009279105536558009,-0.004835102828069784,-0.0020519027650236494,-0.0026050706718048306,-0.002384065631448521
66,300.0,105.0,0.45,0.583,-0.013998233743035706,0.010083664035073565,-0.00867193113741332,-0.004461606474382693,-0.0019188083841374954,-0.0029957714546418623,-0.0021999041250732342
67,300.0,105.0,0.45,0.6559999999999999,-0.009708177936620167,0.011449999368757919,-0.007644156795795002,-0.003878698962891061,-0.0016909421444118544,-0.0034028485525569164,-0.0019124873288072584
68,300.0,105.0,0.45,0.728,-0.004389761431067138,0.01292806810434516,-0.006244215427304247,-0.003130220065995302,-0.0013808240721030949,-0.003837207375401682,-0.001543431513986865
69,300.0,105.0,0.45,0.8,0.0008508892285285167,0.014303627021884285,-0.004814356813098292,-0.0023886427330806455,-0.0010644309613657057,-0.004236404658614183,-0.001177778683978929
70,300.0,105.0,0.6,0.15,-0.0004739014448016766,-0.00013074270265483174,0.0016768726768485484,0.007331230916792331,6.348483276125422e-05,6.965887696105014e-05,0.0006018032862248221
71,300.0,105.0,0.6,0.222,-0.018024717637493533,0.000101720260954389,-0.0011422714195273025,-0.0048874297711835515,-4.1742042427012046e-05,-5.660823119729031e-05,-0.00040119747023030635
72,300.0,105.0,0.6,0.294,-0.02887295107915432,0.0003438250877722597,-0.0032727541775035363,-0.014005683600004253,-0.0001223458621956183,-0.0001870503401594602,-0.0011496932114089635
73,300.0,105.0,0.6,0.36700000000000005,-0.03503506529178444,0.0005193177502337805,-0.004320760934733907,-0.018396782603981133,-0.0001619731064134467,-0.0002828915452962339,-0.001510148070998634
74,300.0,105.0,0.6,0.439,-0.03797804049647219,0.0006744756062903388,-0.004886541462355065,-0.020613049118732997,-0.0001833534373008491,-0.0003685278316193747,-0.0016920761110324999
75,300.0,105.0,0.6,0.511,-0.039059407583053055,0.0008385991974296813,-0.005158502680365227,-0.021499652825693303,-0.00019364209389071522,-0.0004595915349050006,-0.001764855297840773
76,300.0,105.0,0.6,0.583,-0.03852304873292104,0.0010381782151563958,-0.0051982469971337516,-0.021388191834581807,-0.0001953079512893813,-0.000569896466408342,-0.0017557057305309875
77,300.0,105.0,0.6,0.6559999999999999,-0.03660109838714247,0.0012968330041688483,-0.0050398113280463045,-0.02044934075838776,-0.00018933536397117539,-0.0007120085740831182,-0.001678637681612335
78,300.0,105.0,0.6,0.728,-0.03304340667348194,0.0016509695065887561,-0.004641435205101568,-0.018605258352088566,-0.00017432573623498964,-0.0009052103281302997,-0.0015272613486641703
79,300.0,105.0,0.6,0.8,-0.028257465684653735,0.002076651642280634,-0.004068208341886219,-0.01613955402404742,-0.0001527739154712249,-0.0011361257627423595,-0.0013248575525874303
80,310.0,100.0,0.25,0.15,-0.0011019811827357021,0.004090564591910738,0.0011237728512738857,0.00067619108365795,-0.008075062512587694,0.0024607576929639055,7.850525119176062e-05
81,310.0,100.0,0.25,0.222,0.0022214308576183213,-0.003196065862448345,-0.0011042211773137204,-0.0006535052806511995,0.00740595797904151,-0.0021104059770278402,-7.587144736533718e-05
82,310.0,100.0,0.25,0.294,0.009283031501269095,-0.0077315925800088186,-0.003058037046297074,-0.0014220863327899175,0.020609720367940194,-0.004901527065409508,-0.00016510310098752487
83,310.0,100.0,0.25,0.36700000000000005,0.017256563436943075,-0.009679423784405342,-0.004435585404390574,-0.0017395919525957382,0.029462330687738104,-0.006200612618408564,-0.00020196525288519797
84,310.0,100.0,0.25,0.439,0.025614883304267377,-0.01020688153450031,-0.005402765834688376,-0.0018023250250983683,0.03561978481183458,-0.006549326872250205,-0.0002092485130965101
85,310.0,100.0,0.25,0.511,0.03498639373133121,-0.009796328624111495,-0.006178764673371249,-0.0017185169778213976,0.04038926436343042,-0.006335675628369995,-0.0001995184649453611
86,310.0,100.0,0.25,0.583,0.04573088671987292,-0.008815789888912125,-0.006855492186286161,-0.0015285897752218725,0.044697162040529266,-0.005712587271177933,-0.00017746806660593758
87,310.0,100.0,0.25,0.6559999999999999,0.05749436663497281,-0.007476889296943818,-0.007487571784340161,-0.0012761490692542558,0.04884283610004702,-0.004832593500316419,-0.00014815989985844747
88,310.0,100.0,0.25,0.728,0.07009714674685522,-0.005863577985229202,-0.008089128181754522,-0.000985752253874743,0.05296343170390008,-0.0037824529537895412,-0.00011444505876156582
89,310.0,100.0,0.25,0.8,0.08132461407478592,-0.004372117272211882,-0.008595866592920904,-0.0007234733507115769,0.05663269303914009,-0.0028049791846804163,-8.399468508355481e-05
90,310.0,100.0,0.35,0.15,-0.0006276542468246981,0.002554478320592122,0.0008470611466852632,0.0007446602236788189,-0.005139454712385166,0.003445676164382521,0.0004371075815470187
91,310.0,100.0,0.35,0.222,-0.004460428355384258,-0.0018038011203057077,-0.0007005930666348838,-0.0005085743714396719,0.004292854815545302,-0.0023973020777722526,-0.00029852771299984394
92,310.0,100.0,0.35,0.294,-0.004054550743097445,-0.004808517576263532,-0.002167524461648124,-0.0013183669837114182,0.01321851682011624,-0.006389264539573366,-0.0007738673095692134
93,310.0,100.0,0.35,0.36700000000000005,-0.001559367695907196,-0.006124905847551444,-0.003171623536355588,-0.0016892713221977281,0.019185426595037084,-0.008178459670168337,-0.0009915841866438423
94,310.0,100.0,0.35,0.439,0.0020733496290579697,-0.006467826955841002,-0.003860180307584633,-0.0017704506149500982,0.02324128440105966,-0.008642756571124099,-0.0010392355626652244
95,310.0,100.0,0.35,0.511,0.006770083980799744,-0.006269234246182287,-0.004421136200661117,-0.001697024087317118,0.026516810779560834,-0.00838040251894287,-0.0009961349767946806
96,310.0,100.0,0.35,0.583,0.012553689276679781,-0.005679973399615451,-0.0049259296085496125,-0.0015175373416453533,0.02948408121042108,-0.007589066439231629,-0.0008907781780486145
97,310.0,100.0,0.35,0.6559999999999999,0.019128752790946724,-0.0048330092057520604,-0.0054025119911809225,-0.001274015705170513,0.03232296479700349,-0.006459919158947832,-0.0007478335837368326
98,310.0,100.0,0.35,0.728,0.026368559248637083,-0.0037998407466443033,-0.005865420654435704,-0.0009899966560944025,0.03513607448579501,-0.005080609669981639,-0.0005811174416530991
99,310.0,100.0,0.35,0.8,0.03295927226323929,-0.002834293959376925,-0.006265821624595263,-0.0007310428217968992,0.03761432895839356,-0.003790461821592,-0.0004291143123830579
100,310.0,100.0,0.45,0.15,-0.0004903662359512112,0.0007976703414444274,0.00047326533558405024,0.0009815307493377325,-0.0016242181040745942,0.0036172422189801948,0.001990633999063544
101,310.0,100.0,0.45,0.222,-0.011571723814102583,-0.0005348053879929691,-0.0003766756838043633,-0.0006325614506937435,0.0012899016690464862,-0.0024144204069862494,-0.001282892391397361
102,310.0,100.0,0.45,0.294,-0.017143772773891668,-0.0014955521700458644,-0.0012180406856667457,-0.001772714910817664,0.004157689236963012,-0.006756599357431963,-0.0035952277343338896
103,310.0,100.0,0.45,0.36700000000000005,-0.019184987934450917,-0.0019059784073434752,-0.0017777927829492322,-0.002259570611552167,0.006042061468608665,-0.008616489886056785,-0.004582615558071377
104,310.0,100.0,0.45,0.439,-0.018989746081811452,-0.0020601257365705722,-0.0022138270745636728,-0.002421670472005999,0.007492645300891534,-0.009315306859809502,-0.004911368879024975
105,310.0,100.0,0.45,0.511,-0.0172258658664219,-0.0020519027650236494,-0.0026050706718048306,-0.002384065631448521,0.008785365914501105,-0.009279105536558009,-0.004835102828069784
106,310.0,100.0,0.45,0.583,-0.013998233743035706,-0.0019188083841374954,-0.0029957714546418623,-0.0021999041250732342,0.010083664035073565,-0.00867193113741332,-0.004461606474382693
107,310.0,100.0,0.45,0.6559999999999999,-0.009708177936620167,-0.0016909421444118544,-0.0034028485525569164,-0.0019124873288072584,0.011449999368757919,-0.007644156795795002,-0.003878698962891061
108,310.0,100.0,0.45,0.728,-0.004389761431067138,-0.0013808240721030949,-0.003837207375401682,-0.001543431513986865,0.01292806810434516,-0.006244215427304247,-0.003130220065995302
109,310.0,100.0,0.45,0.8,0.0008508892285285167,-0.0010644309613657057,-0.004236404658614183,-0.001177778683978929,0.014303627021884285,-0.004814356813098292,-0.0023886427330806455
110,310.0,100.0,0.6,0.15,-0.0004739014448016766,6.348483276125422e-05,6.965887696105014e-05,0.0006018032862248221,-0.00013074270265483174,0.0016768726768485484,0.007331230916792331
111,310.0,100.0,0.6,0.222,-0.018024717637493533,-4.1742042427012046e-05,-5.660823119729031e-05,-0.00040119747023030635,0.000101720260954389,-0.0011422714195273025,-0.0048874297711835515
112,310.0,100.0,0.6,0.294,-0.02887295107915432,-0.0001223458621956183,-0.0001870503401594602,-0.0011496932114089635,0.0003438250877722597,-0.0032727541775035363,-0.014005683600004253
113,310.0,100.0,0.6,0.36700000000000005,-0.03503506529178444,-0.0001619731064134467,-0.0002828915452962339,-0.001510148070998634,0.0005193177502337805,-0.004320760934733907,-0.018396782603981133
114,310.0,100.0,0.6,0.439,-0.03797804049647219,-0.0001833534373008491,-0.0003685278316193747,-0.0016920761110324999,0.0006744756062903388,-0.004886541462355065,-0.020613049118732997
115,310.0,100.0,0.6,0.511,-0.039059407583053055,-0.00019364209389071522,-0.0004595915349050006,-0.001764855297840773,0.0008385991974296813,-0.005158502680365227,-0.021499652825693303
116,310.0,100.0,0.6,0.583,-0.03852304873292104,-0.0001953079512893813,-0.000569896466408342,-0.0017557057305309875,0.0010381782151563958,-0.0051982469971337516,-0.021388191834581807
117,310.0,100.0,0.6,0.6559999999999999,-0.03660109838714247,-0.00018933536397117539,-0.0007120085740831182,-0.001678637681612335,0.0012968330041688483,-0.0050398113280463045,-0.02044934075838776
118,310.0,100.0,0.6,0.728,-0.03304340667348194,-0.00017432573623498964,-0.0009052103281302997,-0.0015272613486641703,0.0016509695065887561,-0.004641435205101568,-0.018605258352088566
119,310.0,100.0,0.6,0.8,-0.028257465684653735,-0.0001527739154712249,-0.0011361257627423595,-0.0013248575525874303,0.002076651642280634,-0.004068208341886219,-0.01613955402404742
120,310.0,105.0,0.25,0.15,-0.00823442413360024,0.005432157601514401,0.0007918674486307742,0.0006830367539374676,-0.006204489497737361,0.003563232526813658,7.9300028108904e-05
121,310.0,105.0,0.25,0.222,-0.02551184792475583,-0.005015694290016215,-0.0006837116712400434,-0.0006645797148664447,0.004880472449487975,-0.003524885760213404,-7.715718043825985e-05
122,310.0,105.0,0.25,0.294,-0.041535903844300726,-0.014038924297670185,-0.0015971669278001836,-0.0014545741349519582,0.011874819693604972,-0.00981846587321274,-0.00016887490918056128
123,310.0,105.0,0.25,0.36700000000000005,-0.05473009638918309,-0.020174310727696262,-0.0020310629147544303,-0.0017886573894842787,0.014944364132558013,-0.014316000712575798,-0.0002076617113876245
124,310.0,105.0,0.25,0.439,-0.06614472300157515,-0.02451953671679034,-0.002156625846737661,-0.0018629544952091172,0.015842013297371418,-0.017529772235602002,-0.00021628754673019729
125,310.0,105.0,0.25,0.511,-0.07748384158747659,-0.02797024798042158,-0.0020988455398324624,-0.0017870321504967986,0.015296428802123467,-0.020168388023875928,-0.00020747302242374703
126,310.0,105.0,0.25,0.583,-0.08961516121673327,-0.031172427040802322,-0.0019058147616467858,-0.0016007731210977538,0.013862712909189235,-0.022535565872194623,-0.0001858484960981347
127,310.0,105.0,0.25,0.6559999999999999,-0.10260129820124672,-0.03433242476714022,-0.001624953881720653,-0.001346955279072223,0.011850069145703905,-0.024807543536205585,-0.0001563804449410973
128,310.0,105.0,0.25,0.728,-0.11636491681722201,-0.03754895508079551,-0.0012827807814357927,-0.0010493918403234475,0.009373046576665373,-0.027031031340976404,-0.00012183356452663527
129,310.0,105.0,0.25,0.8,-0.12867055842525432,-0.04045860571364397,-0.0009585847412370514,-0.0007760941354871203,0.007042580680400782,-0.02894493138744447,-9.010391666993473e-05
130,310.0,105.0,0.35,0.15,-0.0012691932698410198,0.0034050302332557236,0.0006070888271681004,0.000759416953168192,-0.004009983223205655,0.005000129397270451,0.0004457696238228601
131,310.0,105.0,0.35,0.222,-0.01678816957546252,-0.0028827784836527753,-0.0004281162232924162,-0.0005256997189520033,0.002870054402219368,-0.004191731525563429,-0.00030858010870494346
132,310.0,105.0,0.35,0.294,-0.03014703352178765,-0.008981203096989588,-0.0011544536790163706,-0.0013788159877588012,0.007741041626385348,-0.01312134485288482,-0.000809350227987418
133,310.0,105.0,0.35,0.36700000000000005,-0.040734703063502756,-0.013175426689937136,-0.0014936147633102439,-0.0017857096297706778,0.009966187444603437,-0.019406061948159737,-0.0010481924410547575
134,310.0,105.0,0.35,0.439,-0.04945276787527382,-0.016135161162189084,-0.001595656171133643,-0.0018919741670844366,0.010639175674208287,-0.023877196097042107,-0.0011105685871579552
135,310.0,105.0,0.35,0.511,-0.057708231524242745,-0.018640727311905705,-0.0015666799852735141,-0.0018363175009034744,0.01044221105122726,-0.027690959913994697,-0.0010778987197771737
136,310.0,105.0,0.35,0.583,-0.06619127873657701,-0.02103583936716859,-0.001439907038785295,-0.001666594085686198,0.009601850824738018,-0.03131287911521138,-0.000978272891515502
137,310.0,105.0,0.35,0.6559999999999999,-0.07530203057029256,-0.02344918880933684,-0.0012462855801924017,-0.0014226878375414615,0.008307505972974298,-0.03492005560786925,-0.0008351025342698109
138,310.0,105.0,0.35,0.728,-0.08511867057180998,-0.0259651169954283,-0.0009984509347232386,-0.0011261311589913663,0.006653326646138162,-0.03861879883107442,-0.0006610269378692725
139,310.0,105.0,0.35,0.8,-0.0938476960035637,-0.028264473857781088,-0.0007574492963900681,-0.0008455681322926294,0.005046251410771708,-0.04194963313927508,-0.0004963394439328551
140,310.0,105.0,0.45,0.15,-0.0006698058582032908,0.0010543747916722363,0.0003362571829938961,0.0009926103585446132,-0.0012566738099956604,0.005206675397632531,0.002013104458392949
141,310.0,105.0,0.45,0.222,-0.018417550911442968,-0.0008453713002356793,-0.00022659331876020216,-0.0006458294469264476,0.0008506190826888008,-0.004183729724656435,-0.0013098010994720582
142,310.0,105.0,0.45,0.294,-0.032193221176589404,-0.0027486185024544296,-0.0006396375042181131,-0.001825683809986088,0.002399454174764567,-0.013646754404435135,-0.003702653499292122
143,310.0,105.0,0.45,0.36700000000000005,-0.04238862648724659,-0.004027077891528979,-0.0008223914475123963,-0.0023461459982276355,0.003082984343064616,-0.02008126973334762,-0.0047581983488444056
144,310.0,105.0,0.45,0.439,-0.050259656070548914,-0.005038224559810197,-0.0008969801343672217,-0.002536773074563397,0.0033618979543995164,-0.02522848559365379,-0.005144807468886836
145,310.0,105.0,0.45,0.511,-0.057221839556720076,-0.005970355597838384,-0.0009030041999675475,-0.0025239617974190456,0.003384118585095081,-0.0300030215422599,-0.005118825028833706
146,310.0,105.0,0.45,0.583,-0.0644371673370623,-0.006944470610521921,-0.000855224058027224,-0.0023601997335703086,0.003207013857679735,-0.034965085559828794,-0.0047867006075926356
147,310.0,105.0,0.45,0.6559999999999999,-0.07218702464202861,-0.008013200832044414,-0.0007660788341271746,-0.0020850830474570333,0.0028719558912902606,-0.04035973683660352,-0.004228738842812162
148,310.0,105.0,0.45,0.728,-0.08087725209507587,-0.00922192973068739,-0.0006378364991336112,-0.0017151407563058439,0.0023904242135562,-0.04638831399944941,-0.0034784620909590943
149,310.0,105.0,0.45,0.8,-0.08925572818112072,-0.010394511225997159,-0.0005010020261683709,-0.00133335505496516,0.0018772574928416818,-0.05217476153617856,-0.002704165821628891
150,310.0,105.0,0.6,0.15,-0.0005133064075952215,8.292640729753004e-05,4.888325454968161e-05,0.0006014234750658906,-9.996459924037335e-05,0.0023865365263651874,0.007326604017314315
151,310.0,105.0,0.6,0.222,-0.020313736530141912,-6.458498516925335e-05,-3.333327929767064e-05,-0.00040135872929069336,6.579587258554262e-05,-0.001941421829501027,-0.004889394246014751
152,310.0,105.0,0.6,0.294,-0.034076039106464735,-0.00021852790205642827,-9.560208234376821e-05,-0.0011513350590205886,0.0001930454086570211,-0.006421611995627493,-0.014025684760261314
