,Unnamed: 0,had1,had2,z1,z2,mins,maxx,fit_line,conv
0,0,300.0,200.0,0.25,0.15,-0.01608836534007127,0.01971211383893041,,-0.010766465843826132
1,1,300.0,200.0,0.25,0.222,-0.024118063845676913,0.04598280875096557,,-0.023279191063894044
2,2,300.0,200.0,0.25,0.294,-0.02688385734336215,0.0694740507508589,,-0.035371548736102154
3,3,300.0,200.0,0.25,0.3670000000000001,-0.028022597155934425,0.08604177331554119,,-0.045260336044371005
4,4,300.0,200.0,0.25,0.439,-0.027230102175987765,0.09672417759770648,,-0.0529820917240666
5,5,300.0,200.0,0.25,0.511,-0.03161150351646065,0.10405047869810355,,-0.05918996041329756
6,6,300.0,200.0,0.25,0.583,-0.03530757601548226,0.10976794186851012,,-0.06423184074139954
7,7,300.0,200.0,0.25,0.6559999999999999,-0.037956821999240144,0.1147067828805528,,-0.06842069405444452
8,8,300.0,200.0,0.25,0.728,-0.03989580461370777,0.11948630145995737,,-0.07217095749360697
9,9,300.0,200.0,0.25,0.8,-0.04132165532578959,0.12387138946566105,,-0.07545629601967087
10,10,300.0,200.0,0.35,0.15,-0.011204235582818516,0.007164100721645485,,-0.007437040928287167
11,11,300.0,200.0,0.35,0.222,-0.018787264516956614,0.01663987377240921,,-0.015650772608340833
12,12,300.0,200.0,0.35,0.294,-0.021764495382651478,0.025067251591611883,,-0.02293149812148858
13,13,300.0,200.0,0.35,0.3670000000000001,-0.02118394176284695,0.030944159491716767,,-0.028432613585520364
14,14,300.0,200.0,0.35,0.439,-0.018794534501844425,0.034715962224050545,,-0.032421927805310786
15,15,300.0,200.0,0.35,0.511,-0.01733883707135275,0.03750193018634971,,-0.035459572714431835
16,16,300.0,200.0,0.35,0.583,-0.016537962377810536,0.039943699465543554,,-0.037871042407754484
17,17,300.0,200.0,0.35,0.6559999999999999,-0.015801304930280542,0.042259614656284174,,-0.03985841215469873
18,18,300.0,200.0,0.35,0.728,-0.015132171981913313,0.04458225225991456,,-0.041617753260913715
19,19,300.0,200.0,0.35,0.8,-0.014599531039536595,0.046741978304842675,,-0.04312380519338533
20,20,300.0,200.0,0.45,0.15,-0.012899350539024858,0.005721710715340995,,-0.009878543184652169
21,21,300.0,200.0,0.45,0.222,-0.02435401250509203,0.013113278208794116,,-0.019408038634558544
22,22,300.0,200.0,0.45,0.294,-0.03237472839422528,0.019610121125525175,,-0.02696999102052048
23,23,300.0,200.0,0.45,0.3670000000000001,-0.03672305585690665,0.024116672950471003,,-0.03206185924562641
24,24,300.0,200.0,0.45,0.439,-0.03858715252893907,0.026999173508423888,,-0.03534039951628083
25,25,300.0,200.0,0.45,0.511,-0.039233510980455355,0.029203953384859576,,-0.037597703569477434
26,26,300.0,200.0,0.45,0.583,-0.039450406726152874,0.031185922724414495,,-0.03928852956374925
27,27,300.0,200.0,0.45,0.6559999999999999,-0.039649639610605,0.03313585364362653,,-0.040693864218476566
28,28,300.0,200.0,0.45,0.728,-0.03991827576309188,0.035122594041287515,,-0.0418416324497101
29,29,300.0,200.0,0.45,0.8,-0.040246813227288354,0.03698339546117032,,-0.042844980533728885
30,30,300.0,200.0,0.6,0.15,-0.011790189064716062,0.004174345763279297,,-0.016678038198158683
31,31,300.0,200.0,0.6,0.222,-0.02193222717805135,0.010082190389789955,,-0.0322042286164426
32,32,300.0,200.0,0.6,0.294,-0.02954702548051555,0.015434547298929815,,-0.04444084143925512
33,33,300.0,200.0,0.6,0.3670000000000001,-0.03446148893502522,0.01924378645763913,,-0.052583819692944185
34,34,300.0,200.0,0.6,0.439,-0.03744364116162796,0.021712451486660483,,-0.057792110584438186
35,35,300.0,200.0,0.6,0.511,-0.039488829340489015,0.023720299711744733,,-0.06156742221672435
36,36,300.0,200.0,0.6,0.583,-0.040955126058020895,0.025587414831297485,,-0.06446229831038908
37,37,300.0,200.0,0.6,0.6559999999999999,-0.04214379068598517,0.027506131128218793,,-0.06697637030668177
38,38,300.0,200.0,0.6,0.728,-0.043017942134535664,0.029453582677042022,,-0.06905305016687865
39,39,300.0,200.0,0.6,0.8,-0.04368083297978194,0.03128895583802888,,-0.0707749344810757
40,40,300.0,205.0,0.25,0.15,-0.01608836534007127,0.01971211383893041,,-0.010988658748361314
41,41,300.0,205.0,0.25,0.222,-0.024118063845676913,0.04598280875096557,,-0.01164599470134082
42,42,300.0,205.0,0.25,0.294,-0.02688385734336215,0.0694740507508589,,-0.004189694417840406
43,43,300.0,205.0,0.25,0.3670000000000001,-0.028022597155934425,0.08604177331554119,,0.005192686146643825
44,44,300.0,205.0,0.25,0.439,-0.027230102175987765,0.09672417759770648,,0.015202365521458644
45,45,300.0,205.0,0.25,0.511,-0.03161150351646065,0.10405047869810355,,0.02447622411137512
46,46,300.0,205.0,0.25,0.583,-0.03530757601548226,0.10976794186851012,,0.03235432768462684
47,47,300.0,205.0,0.25,0.6559999999999999,-0.037956821999240144,0.1147067828805528,,0.03874830469856165
48,48,300.0,205.0,0.25,0.728,-0.03989580461370777,0.11948630145995737,,0.04420202600400912
49,49,300.0,205.0,0.25,0.8,-0.04132165532578959,0.12387138946566105,,0.048644195501970584
50,50,300.0,205.0,0.35,0.15,-0.011204235582818516,0.007164100721645485,,-0.007440646698243625
51,51,300.0,205.0,0.35,0.222,-0.018787264516956614,0.01663987377240921,,-0.011542583357651086
52,52,300.0,205.0,0.35,0.294,-0.021764495382651478,0.025067251591611883,,-0.01203467403609292
53,53,300.0,205.0,0.35,0.3670000000000001,-0.02118394176284695,0.030944159491716767,,-0.01026186918429473
54,54,300.0,205.0,0.35,0.439,-0.018794534501844425,0.034715962224050545,,-0.006342180304983772
55,55,300.0,205.0,0.35,0.511,-0.01733883707135275,0.03750193018634971,,-0.0029278420790872593
56,56,300.0,205.0,0.35,0.583,-0.016537962377810536,0.039943699465543554,,0.00014929543250220706
57,57,300.0,205.0,0.35,0.6559999999999999,-0.015801304930280542,0.042259614656284174,,0.0026924356307164387
58,58,300.0,205.0,0.35,0.728,-0.015132171981913313,0.04458225225991456,,0.0048497096581218094
59,59,300.0,205.0,0.35,0.8,-0.014599531039536595,0.046741978304842675,,0.006565436789735982
60,60,300.0,205.0,0.45,0.15,-0.012899350539024858,0.005721710715340995,,-0.007908551801171722
61,61,300.0,205.0,0.45,0.222,-0.02435401250509203,0.013113278208794116,,-0.014372735342647831
62,62,300.0,205.0,0.45,0.294,-0.03237472839422528,0.019610121125525175,,-0.01864777932855605
63,63,300.0,205.0,0.45,0.3670000000000001,-0.03672305585690665,0.024116672950471003,,-0.020838422708061285
64,64,300.0,205.0,0.45,0.439,-0.03858715252893907,0.026999173508423888,,-0.02169186033391684
65,65,300.0,205.0,0.45,0.511,-0.039233510980455355,0.029203953384859576,,-0.021873433238166182
66,66,300.0,205.0,0.45,0.583,-0.039450406726152874,0.031185922724414495,,-0.02178512427732341
67,67,300.0,205.0,0.45,0.6559999999999999,-0.039649639610605,0.03313585364362653,,-0.021646486112743932
68,68,300.0,205.0,0.45,0.728,-0.03991827576309188,0.035122594041287515,,-0.0214976091262906
69,69,300.0,205.0,0.45,0.8,-0.040246813227288354,0.03698339546117032,,-0.021387982051834408
70,70,300.0,205.0,0.6,0.15,-0.011790189064716062,0.004174345763279297,,-0.005474652502404701
71,71,300.0,205.0,0.6,0.222,-0.02193222717805135,0.010082190389789955,,-0.009348676368029359
72,72,300.0,205.0,0.6,0.294,-0.02954702548051555,0.015434547298929815,,-0.01193719600161024
73,73,300.0,205.0,0.6,0.3670000000000001,-0.03446148893502522,0.01924378645763913,,-0.01350882324538433
74,74,300.0,205.0,0.6,0.439,-0.03744364116162796,0.021712451486660483,,-0.014451731829194337
75,75,300.0,205.0,0.6,0.511,-0.039488829340489015,0.023720299711744733,,-0.015029583258835232
76,76,300.0,205.0,0.6,0.583,-0.040955126058020895,0.025587414831297485,,-0.015322521859922956
77,77,300.0,205.0,0.6,0.6559999999999999,-0.04214379068598517,0.027506131128218793,,-0.015431981775624697
78,78,300.0,205.0,0.6,0.728,-0.043017942134535664,0.029453582677042022,,-0.01533792905393972
